S no,Brand,Model,Reference Number,Watch Name,Price,Year Of Production,Scope of delivery,Gender,Location,Source Url
3886,Rolex,Oyster Perpetual 39,114300, Rolex 2019 Oyster Perpetual 39 Red Grape 114300 Box &amp; Papers,"6,694 €",2019," Original box, original papers", Men''s watch/Unisex,"United Kingdom, Essex",https://www.chrono24.fr/rolex/rolex-2019-oyster-perpetual-39-red-grape-114300-box--papers--id16522154.htm?SETLANG=en_GB&SETCURR=EUR
3887,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 schwarz neuwertig,"7,150 €",2019," Original box, original papers", Men''s watch/Unisex,"Germany, München",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39-schwarz-neuwertig--id15834672.htm?SETLANG=en_GB&SETCURR=EUR
3888,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39,"9,425 €",2019," Original box, original papers", Men''s watch/Unisex,"United States of America, Delaware, Rehoboth Beach",https://www.chrono24.fr/rolex/oyster-perpetual-39--id16375779.htm?SETLANG=en_GB&SETCURR=EUR
3889,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39,"5,450 €",2016," Original box, original papers", Men''s watch/Unisex,"Italy, Bari",https://www.chrono24.fr/rolex/oyster-perpetual-39--id14956159.htm?SETLANG=en_GB&SETCURR=EUR
3890,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39mm White Dial 114300 YOUR NAME ON CARD,"9,201 €",2018," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39mm-white-dial-114300-your-name-on-card--id16550654.htm?SETLANG=en_GB&SETCURR=EUR
3891,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39,"8,974 €",2020," Original box, original papers", Men''s watch/Unisex,"Switzerland, Baar",https://www.chrono24.fr/rolex/oyster-perpetual-39--id16061919.htm?SETLANG=en_GB&SETCURR=EUR
3892,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39,"6,900 €",2019," Original box, original papers", Men''s watch/Unisex,"Austria, Kleinwolkersdorf",https://www.chrono24.fr/rolex/oyster-perpetual-39--id16474386.htm?SETLANG=en_GB&SETCURR=EUR
3893,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetuale 39,"5,390 €",2017," Original box, original papers", Men''s watch/Unisex,"Italy, Lucera",https://www.chrono24.fr/rolex/oyster-perpetuale-39--id13651633.htm?SETLANG=en_GB&SETCURR=EUR
3894,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 Blue Dial Steel Mens Watch 114300,"6,041 €",2013," Original box, no original papers", Men''s watch/Unisex,"United States of America, Georgia, Atlanta",https://www.chrono24.fr/rolex/oyster-perpetual-39-blue-dial-steel-mens-watch-114300--id16401203.htm?SETLANG=en_GB&SETCURR=EUR
3895,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39,"6,700 €",Unknown," Original box, no original papers", Men''s watch/Unisex,"United Kingdom, London",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39--id15615708.htm?SETLANG=en_GB&SETCURR=EUR
3896,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39,"5,650 €",2019," Original box, original papers", Men''s watch/Unisex,"Italy, legnano",https://www.chrono24.fr/rolex/oyster-perpetual-39--id16391545.htm?SETLANG=en_GB&SETCURR=EUR
3897,Rolex,Oyster Perpetual 39,114300, Rolex ロレックス　114300　オイスターパーペチュアル　自動巻,"5,427 €",Unknown," No original box, no original papers", Men''s watch/Unisex,"Japan, Nagoya Shi Naka Ku",https://www.chrono24.fr/rolex/114300--id16279637.htm?SETLANG=en_GB&SETCURR=EUR
3898,Rolex,Oyster Perpetual 39,114300," Rolex Oyster Perpetual 114300, Strichindizes, 2019, Sehr Gut, Gehäuse Stahl, Band: Stahl","6,550 €",2019," Original box, original papers", Men''s watch/Unisex,"Germany, Berlin",https://www.chrono24.fr/rolex/oyster-perpetual-114300-strichindizes-2019-sehr-gut-gehaeuse-stahl-band-stahl--id16125038.htm?SETLANG=en_GB&SETCURR=EUR
3899,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39mm Black Dial 114300 Unworn 2020 DISCONTINUED,"8,763 €",2020," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39mm-black-dial-114300-unworn-2020-discontinued--id14805045.htm?SETLANG=en_GB&SETCURR=EUR
3900,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 114300 Watch with Stainless Steel Bracelet and Stainless Steel Bezel,"5,830 €",2010," Original papers, no original box", Men''s watch/Unisex,"United States of America, Georgia, Atlanta",https://www.chrono24.fr/rolex/oyster-perpetual-114300-watch-with-stainless-steel-bracelet-and-stainless-steel-bezel--id16478254.htm?SETLANG=en_GB&SETCURR=EUR
3901,Rolex,Oyster Perpetual 39,0e7956f7, Rolex Oyster perpetual 39 114300 steel bracelet dark rhodium,"7,200 €",2018," Original box, original papers", Men''s watch/Unisex,"Italy, albino",https://www.chrono24.fr/rolex/oyster-perpetual-39-114300-steel-bracelet-dark-rhodium--id16173546.htm?SETLANG=en_GB&SETCURR=EUR
3902,Rolex,Oyster Perpetual 39,114300-BLUSO, Rolex Oyster Perpetual 39 Men&#39;s Automatic Watch 114300,"6,554 €",Unknown," Original box, no original papers", Men''s watch/Unisex,"United States of America, California, Moorpark",https://www.chrono24.fr/rolex/oyster-perpetual-39-mens-automatic-watch-114300--id16259314.htm?SETLANG=en_GB&SETCURR=EUR
3903,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39,"6,790 €",2020," Original box, original papers", Men''s watch/Unisex,"Portugal, Lisboa",https://www.chrono24.fr/rolex/oyster-perpetual-39--id16465148.htm?SETLANG=en_GB&SETCURR=EUR
3904,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39mm Automatic Steel Mens Watch 114300 Box Card,"6,041 €",2019," Original box, original papers", Men''s watch/Unisex,"United States of America, Georgia, Atlanta",https://www.chrono24.fr/rolex/oyster-perpetual-39mm-automatic-steel-mens-watch-114300-box-card--id16483690.htm?SETLANG=en_GB&SETCURR=EUR
3905,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 Black Index Dial Smooth Bezel Bracelet,Price on request,Unknown," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39-black-index-dial-smooth-bezel-bracelet--id15003067.htm?SETLANG=en_GB&SETCURR=EUR
3906,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 Rolex Oyster Perpetual 39 (114300) Rhodium Dial (Discon Model),"6,685 €",2018," Original box, original papers", Men''s watch/Unisex,"Singapore, Singapore",https://www.chrono24.fr/rolex/oyster-perpetual-39-rolex-oyster-perpetual-39-114300-rhodium-dial-discon-model--id16507154.htm?SETLANG=en_GB&SETCURR=EUR
3907,Rolex,Oyster Perpetual 39,114300," Rolex Oyster Perpetual 114300, Strichindizes, 2020, Sehr Gut, Gehäuse Stahl, Band: Stahl","6,850 €",2020," Original box, original papers", Men''s watch/Unisex,"Germany, Berlin",https://www.chrono24.fr/rolex/oyster-perpetual-114300-strichindizes-2020-sehr-gut-gehaeuse-stahl-band-stahl--id15956062.htm?SETLANG=en_GB&SETCURR=EUR
3908,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39mm Blue Dial 114300 Unworn 2019 DISCONTINUED,"7,010 €",2019," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39mm-blue-dial-114300-unworn-2019-discontinued--id14805062.htm?SETLANG=en_GB&SETCURR=EUR
3909,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual - Limited Edition /10 Black Venom Dlc - Pvd,"10,197 €",2020," Original box, original papers",,"Italy, Riccione (RI)",https://www.chrono24.fr/rolex/oyster-perpetual----limited-edition-10-black-venom-dlc---pvd--id16146264.htm?SETLANG=en_GB&SETCURR=EUR
3910,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 114300 Black discontinued,"6,663 €",2018," Original box, original papers", Men''s watch/Unisex,"Hong Kong, HONG KONG",https://www.chrono24.fr/rolex/oyster-perpetual-39-114300-black-discontinued--id16565023.htm?SETLANG=en_GB&SETCURR=EUR
3911,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39,"5,650 €",2019," Original box, original papers", Men''s watch/Unisex,"Italy, legnano",https://www.chrono24.fr/rolex/oyster-perpetual-39--id16391545.htm?SETLANG=en_GB&SETCURR=EUR
3912,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39,"5,450 €",2016," Original box, original papers", Men''s watch/Unisex,"Italy, Bari",https://www.chrono24.fr/rolex/oyster-perpetual-39--id14956159.htm?SETLANG=en_GB&SETCURR=EUR
3913,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetuale 39,"5,390 €",2017," Original box, original papers", Men''s watch/Unisex,"Italy, Lucera",https://www.chrono24.fr/rolex/oyster-perpetuale-39--id13651633.htm?SETLANG=en_GB&SETCURR=EUR
3914,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 Black Dial 2019,"5,392 €",2019," Original box, original papers", Men''s watch/Unisex,"United States of America, Texas, San Antonio",https://www.chrono24.fr/rolex/oyster-perpetual-39-black-dial-2019--id16528298.htm?SETLANG=en_GB&SETCURR=EUR
3915,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual - Limited Edition /35 Black Venom Dlc - Pvd,"10,197 €",2020," Original box, original papers",,"Italy, Riccione (RI)",https://www.chrono24.fr/rolex/oyster-perpetual---limited-edition-35-black-venom-dlc---pvd--id10604878.htm?SETLANG=en_GB&SETCURR=EUR
3916,Rolex,Oyster Perpetual 39,114300-BLUSO-SD, Rolex Oyster Perpetual 39 Blue Dial Men&#39;s Watch 114300,"6,466 €",Unknown," Original box, no original papers", Men''s watch/Unisex,"United States of America, California, Moorpark",https://www.chrono24.fr/rolex/oyster-perpetual-39-blue-dial-mens-watch-114300--id16474829.htm?SETLANG=en_GB&SETCURR=EUR
3917,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 Blue Dial Steel Mens Watch 114300,"6,041 €",2013," Original box, no original papers", Men''s watch/Unisex,"United States of America, Georgia, Atlanta",https://www.chrono24.fr/rolex/oyster-perpetual-39-blue-dial-steel-mens-watch-114300--id16401203.htm?SETLANG=en_GB&SETCURR=EUR
3918,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39mm Rhodium Dial 114300 Unworn 2020 DISCONTINUED,"7,010 €",2020," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39mm-rhodium-dial-114300-unworn-2020-discontinued--id14805067.htm?SETLANG=en_GB&SETCURR=EUR
3919,Rolex,Oyster Perpetual 39,114300," Rolex Oyster Perpetual 39mm, Rhodium Dial, Smooth Bezel - Steel",Price on request,Unknown," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39mm-rhodium-dial-smooth-bezel---steel--id14568394.htm?SETLANG=en_GB&SETCURR=EUR
3920,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 114300 39 mm,Price on request,2018," No original box, no original papers", Men''s watch/Unisex,"France, Bastia",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-114300-39-mm--id16566674.htm?SETLANG=en_GB&SETCURR=EUR
3921,Rolex,Oyster Perpetual 39,114300, Rolex New Style Rolex Oyster Perpetual 15 Carats Of Genuine Diamonds Micro Pave Style,"12,273 €",Unknown," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/new-style-rolex-oyster-perpetual-15-carats-of-genuine-diamonds-micro-pave-style--id6055196.htm?SETLANG=en_GB&SETCURR=EUR
3922,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 Ref 114300 Dark Rhodium Dial NEW 2018,"7,780 €",2018," Original box, original papers", Men''s watch/Unisex,"Italy, Roma",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39-ref-114300-dark-rhodium-dial-new-2018--id15762187.htm?SETLANG=en_GB&SETCURR=EUR
3923,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 Red Grape Dial Stainless Steel Bracelet Automatic Men&#39;s Watch 11,"7,856 €",Unknown," Original box, original papers", Men''s watch/Unisex,"Japan, Tokyo",https://www.chrono24.fr/rolex/rolex-rolex-oyster-perpetual-39-red-grape-dial-stainless-steel-bracelet-automatic-mens-watch-11--id5238654.htm?SETLANG=en_GB&SETCURR=EUR
3924,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual - Limited Edition /35 Black Venom Dlc - Pvd,"10,815 €",2020," Original box, original papers",,"Italy, Riccione (RI)",https://www.chrono24.fr/rolex/oyster-perpetual---limited-edition-35-black-venom-dlc---pvd--id12389391.htm?SETLANG=en_GB&SETCURR=EUR
3925,Rolex,Oyster Perpetual 39,114300-RDGSO, Rolex Oyster Perpetual 39 Men&#39;s Luxury Watch 114300,"6,554 €",Unknown," Original box, no original papers", Men''s watch/Unisex,"United States of America, California, Moorpark",https://www.chrono24.fr/rolex/oyster-perpetual-39-mens-luxury-watch-114300--id16597158.htm?SETLANG=en_GB&SETCURR=EUR
3926,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39mm Automatic Steel Mens Watch 114300 Box Card,"5,953 €",2018," Original box, original papers", Men''s watch/Unisex,"United States of America, Georgia, Atlanta",https://www.chrono24.fr/rolex/oyster-perpetual-39mm-automatic-steel-mens-watch-114300-box-card--id16283267.htm?SETLANG=en_GB&SETCURR=EUR
3927,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 114300 39MM,"6,200 €",2016," Original box, original papers", Men''s watch/Unisex,"Italy, MI",https://www.chrono24.fr/rolex/rolex-rolex-oyster-perpetual-114300-39mm--id16530296.htm?SETLANG=en_GB&SETCURR=EUR
3928,Rolex,Oyster Perpetual 39,114300," Rolex Oyster Perpetual 39mm, Blue Dial, Smooth Bezel - Steel",Price on request,Unknown," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, New York",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39mm-blue-dial-smooth-bezel---steel--id14568164.htm?SETLANG=en_GB&SETCURR=EUR
3929,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39mm No-Date Stainless Steel Dark Rhodium Index Dial,"7,803 €",Unknown," Original box, original papers",,"United States of America, New York, New York",https://www.chrono24.fr/rolex/oyster-perpetual-39mm-no-date-stainless-steel-dark-rhodium-index-dial--id16520604.htm?SETLANG=en_GB&SETCURR=EUR
3930,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual LC 100,"6,490 €",2019," Original box, original papers", Men''s watch/Unisex,"Germany, Düsseldorf",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-lc-100--id15931650.htm?SETLANG=en_GB&SETCURR=EUR
3931,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 Steel Blue Dial Mens Watch Box/Papers 114300,"6,532 €",2018," Original box, original papers", Men''s watch/Unisex,"United States of America, Florida, Boca Raton",https://www.chrono24.fr/rolex/oyster-perpetual-39-steel-blue-dial-mens-watch-boxpapers-114300--id16352083.htm?SETLANG=en_GB&SETCURR=EUR
3932,Rolex,Oyster Perpetual 39,, Rolex Oyster Perpetual 39mm Blue Dial Steel 114300 Box &amp; Papers 2020 Watch,"7,013 €",2020," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, Huntington Village",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39mm-blue-dial-steel-114300-box--papers-2020-watch--id15779023.htm?SETLANG=en_GB&SETCURR=EUR
3933,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual - Limited Edition /35 Black Venom Dlc - Pvd,"10,815 €",2020," Original box, original papers",,"Italy, Riccione (RI)",https://www.chrono24.fr/rolex/oyster-perpetual----limited-edition-35-black-venom-dlc---pvd--id10604875.htm?SETLANG=en_GB&SETCURR=EUR
3934,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 114300 Stainless Steel Rhodium Dial,"7,387 €",2019," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, NEW YORK",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39-114300-stainless-steel-rhodium-dial--id11906777.htm?SETLANG=en_GB&SETCURR=EUR
3935,Rolex,Oyster Perpetual 39,114300, Rolex Custom Diamond Set Rolex Oyster Perpetual 39 Stainless Steel Red Grape 114300,"11,161 €",2018," No original box, no original papers", Men''s watch/Unisex,"United Kingdom, London",https://www.chrono24.fr/rolex/custom-diamond-set-rolex-oyster-perpetual-39-stainless-steel-red-grape-114300--id11751775.htm?SETLANG=en_GB&SETCURR=EUR
3936,Rolex,Oyster Perpetual 39,114300 Blio, Rolex Steel Oyster Perpetual Domed Bezel - Blue Index Dial,"7,452 €",2020," Original box, original papers", Men''s watch/Unisex,"United States of America, Georgia, Atlanta",https://www.chrono24.fr/rolex/rolex-steel-oyster-perpetual-domed-bezel---blue-index-dial--id13113768.htm?SETLANG=en_GB&SETCURR=EUR
3937,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 114300 Blue Green 2018 Box&amp;Papers,"5,850 €",2018," Original box, original papers", Men''s watch/Unisex,"Greece, Athens",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-114300-blue-green-2018-boxpapers--id16382751.htm?SETLANG=en_GB&SETCURR=EUR
3938,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39mm No-Date Stainless Steel Blue Index Dial,"7,803 €",Unknown," Original box, original papers",,"United States of America, New York, New York",https://www.chrono24.fr/rolex/oyster-perpetual-39mm-no-date-stainless-steel-blue-index-dial--id12316095.htm?SETLANG=en_GB&SETCURR=EUR
3939,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 Grape,"6,133 €",2019," Original papers, no original box", Men''s watch/Unisex,"United States of America, Florida, Miami Beach",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39-grape--id16267283.htm?SETLANG=en_GB&SETCURR=EUR
3940,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual Steel Red Grape Dial Mens 39mm Watch Box/Papers 114300,"6,396 €",2016," Original box, original papers", Men''s watch/Unisex,"United States of America, Florida, Boca Raton",https://www.chrono24.fr/rolex/oyster-perpetual-steel-red-grape-dial-mens-39mm-watch-boxpapers-114300--id16352075.htm?SETLANG=en_GB&SETCURR=EUR
3941,,,,Rolex Oyster Perpetual 39,,,,,,https://www.chrono24.fr/rolex/--39-114300----id16572222.htm?SETLANG=en_GB&SETCURR=EUR
3942,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual - Limited Edition /35 Black Venom Dlc - Pvd,"10,815 €",2020," Original box, original papers",,"Italy, Riccione (RI)",https://www.chrono24.fr/rolex/oyster-perpetual----limited-edition-35-black-venom-dlc---pvd--id16146279.htm?SETLANG=en_GB&SETCURR=EUR
3943,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 39 114300 Stainless Steel Purple Grape Dial,"7,321 €",2019," Original box, original papers", Men''s watch/Unisex,"United States of America, New York, NEW YORK",https://www.chrono24.fr/rolex/rolex-oyster-perpetual-39-114300-stainless-steel-purple-grape-dial--id12980758.htm?SETLANG=en_GB&SETCURR=EUR
3944,Rolex,Oyster Perpetual 39,114300, Rolex Oyster Perpetual 114300 Blue 39mm W/ Rolex Warranty Card (papers),"5,379 €",Unknown," No original box, no original papers",,"United States of America, Texas, Houston",https://www.chrono24.fr/rolex/oyster-perpetual-114300-blue-39mm-w-rolex-warranty-card-papers--id15689790.htm?SETLANG=en_GB&SETCURR=EUR
